station_id,name,district_id,latitude,longitude,station_code
854,Bareilly West PS,21,13.130099,78.008296,KA-21-0854
855,Kolar Traffic PS,21,13.073543,78.003781,KA-21-0855
856,Kolar Railway PS,21,13.221463,78.120483,KA-21-0856
857,Kolar West PS,21,13.17856,78.095458,KA-21-0857
858,Purnia Cyber PS,21,13.09682,78.112933,KA-21-0858
859,Rohtak Women PS,21,13.06502,78.230324,KA-21-0859
860,Kolar East PS,21,13.211671,78.179441,KA-21-0860
861,Jamnagar Town PS,21,13.228454,78.103396,KA-21-0861
862,Jabalpur Market PS,21,13.152081,78.231439,KA-21-0862
863,Guwahati Railway PS,21,13.275688,78.18532,KA-21-0863
864,Bhiwani North PS,21,13.056693,78.068856,KA-21-0864
865,Serampore Economic Offences PS,21,13.200292,78.12983,KA-21-0865
866,Miryalaguda South PS,21,13.18926,78.165282,KA-21-0866
867,Dharmavaram Town PS,21,13.120712,78.263918,KA-21-0867
868,Bhilai Rural PS,21,13.228538,78.017056,KA-21-0868
869,Kolar Economic Offences PS,21,13.190938,78.039776,KA-21-0869
870,Raichur Railway PS,21,13.236232,78.056566,KA-21-0870
871,Faridabad Central PS,21,13.006104,78.09563,KA-21-0871
872,Ghaziabad Economic Offences PS,21,13.242987,78.135106,KA-21-0872
873,Chikkaballapur Railway PS,22,13.495624,77.757773,KA-22-0873
874,Nagercoil Market PS,22,13.409833,77.62596,KA-22-0874
875,Gangtok East PS,22,13.574949,77.611561,KA-22-0875
876,Bhatpara Town PS,22,13.315797,77.667328,KA-22-0876
877,Rajahmundry South PS,22,13.548868,77.660741,KA-22-0877
878,Etawah West PS,22,13.468189,77.59274,KA-22-0878
879,Raipur Women PS,22,13.470973,77.785744,KA-22-0879
880,Chikkaballapur Economic Offences PS,22,13.552372,77.680948,KA-22-0880
881,Chikkaballapur Traffic PS,22,13.428065,77.662075,KA-22-0881
882,Chikkaballapur Cyber PS,22,13.530716,77.672416,KA-22-0882
883,Chapra Women PS,22,13.54297,77.786956,KA-22-0883
884,Chikkaballapur Railway PS,22,13.375644,77.804617,KA-22-0884
885,Haldia Market PS,22,13.366326,77.706532,KA-22-0885
886,Chikkaballapur West PS,22,13.418015,77.85553,KA-22-0886
887,Narasaraopet Economic Offences PS,22,13.513348,77.841657,KA-22-0887
888,Chikkaballapur Railway PS,22,13.522947,77.601185,KA-22-0888
889,Bhopal Central PS,22,13.326195,77.836889,KA-22-0889
890,Chikkaballapur East PS,22,13.343329,77.831379,KA-22-0890
891,Ramanagara Railway PS,23,12.583421,77.145868,KA-23-0891
892,Darbhanga Cyber PS,23,12.655693,77.377752,KA-23-0892
893,Sonipat South PS,23,12.850422,77.335052,KA-23-0893
894,Chennai Traffic PS,23,12.751713,77.183975,KA-23-0894
895,Asansol Railway PS,23,12.7389,77.233975,KA-23-0895
896,Coimbatore Railway PS,23,12.798188,77.337355,KA-23-0896
897,Ramanagara Women PS,23,12.588395,77.386846,KA-23-0897
898,Ludhiana Market PS,23,12.830633,77.324914,KA-23-0898
899,Ramanagara West PS,23,12.768976,77.284684,KA-23-0899
900,Bettiah Railway PS,23,12.803772,77.133369,KA-23-0900
901,Gandhinagar Rural PS,23,12.753843,77.133239,KA-23-0901
902,Malda Women PS,23,12.856401,77.344522,KA-23-0902
903,Sangli-Miraj & Kupwad Central PS,23,12.700642,77.243643,KA-23-0903
904,Bijapur Cyber PS,23,12.638963,77.221344,KA-23-0904
905,Tezpur South PS,23,12.692646,77.161394,KA-23-0905
906,Faridabad South PS,23,12.863446,77.382514,KA-23-0906
907,Sangli-Miraj & Kupwad South PS,23,12.756215,77.220243,KA-23-0907
908,Jodhpur Town PS,23,12.674385,77.213645,KA-23-0908
909,Mango Cyber PS,23,12.651844,77.344028,KA-23-0909
910,Ramanagara West PS,23,12.618479,77.360342,KA-23-0910
911,Shivpuri City PS,23,12.814209,77.31071,KA-23-0911
912,Vijayanagaram West PS,23,12.615479,77.138337,KA-23-0912
913,Thrissur North PS,23,12.651328,77.25627,KA-23-0913
914,Hapur Economic Offences PS,23,12.748407,77.429126,KA-23-0914
915,Yadgir Railway PS,24,16.838365,77.054309,KA-24-0915
916,Bhubaneswar South PS,24,16.763121,77.2698,KA-24-0916
917,Guntakal Cyber PS,24,16.874026,77.239792,KA-24-0917
918,Yadgir South PS,24,16.649681,77.025983,KA-24-0918
919,Hajipur Women PS,24,16.788109,77.261387,KA-24-0919
920,Ranchi West PS,24,16.81673,77.054276,KA-24-0920
921,Tenali Traffic PS,24,16.712526,77.224027,KA-24-0921
922,Chennai Cyber PS,24,16.796071,77.126728,KA-24-0922
923,Barasat Town PS,24,16.880318,77.162672,KA-24-0923
924,Yadgir East PS,24,16.887228,77.137743,KA-24-0924
925,Durgapur Railway PS,24,16.779352,77.111532,KA-24-0925
926,Ramagundam Railway PS,24,16.66161,77.047689,KA-24-0926
927,Jamshedpur Economic Offences PS,24,16.888254,77.283595,KA-24-0927
928,Mehsana Rural PS,24,16.835101,77.221282,KA-24-0928
929,Akola North PS,24,16.916392,77.081624,KA-24-0929
930,Yadgir City PS,24,16.702458,77.215958,KA-24-0930
931,Nadiad Rural PS,24,16.667931,77.223163,KA-24-0931
932,Yadgir Market PS,24,16.804744,77.177646,KA-24-0932
933,Orai Economic Offences PS,24,16.76362,76.989001,KA-24-0933
934,Yadgir South PS,24,16.73233,76.991823,KA-24-0934
935,Madurai Cyber PS,24,16.77971,76.992975,KA-24-0935
936,Kalyan-Dombivli City PS,24,16.695047,77.195657,KA-24-0936
937,Surat Cyber PS,25,17.794112,77.531001,KA-25-0937
938,Bidar Women PS,25,18.010453,77.469461,KA-25-0938
939,Solapur Women PS,25,17.919387,77.537235,KA-25-0939
940,Ramgarh Economic Offences PS,25,18.061942,77.48282,KA-25-0940
941,Chapra North PS,25,17.819828,77.664425,KA-25-0941
942,Erode Market PS,25,17.831825,77.598151,KA-25-0942
943,Bidar Rural PS,25,17.769874,77.53139,KA-25-0943
944,Raipur Town PS,25,17.958462,77.391209,KA-25-0944
945,Bidar West PS,25,17.92372,77.394576,KA-25-0945
946,Jaipur City PS,25,17.95937,77.385923,KA-25-0946
947,Bidar Central PS,25,17.896594,77.417079,KA-25-0947
948,Tirunelveli Women PS,25,17.809238,77.588558,KA-25-0948
949,Bidar West PS,25,17.889561,77.410294,KA-25-0949
950,Bidar South PS,25,17.94499,77.421149,KA-25-0950
951,Mirzapur Railway PS,25,17.916775,77.565309,KA-25-0951
952,Bidar Women PS,25,17.795179,77.439594,KA-25-0952
953,Junagadh Traffic PS,25,18.01275,77.671936,KA-25-0953
954,Latur Cyber PS,25,17.851905,77.391822,KA-25-0954
955,Giridih North PS,25,17.969761,77.524199,KA-25-0955
956,Bidar Traffic PS,25,17.96479,77.652064,KA-25-0956
957,Loni Railway PS,25,17.911531,77.664834,KA-25-0957
958,Tenali Market PS,25,17.980369,77.410387,KA-25-0958
959,Sonipat Women PS,25,17.900325,77.673187,KA-25-0959
960,Thoothukudi Women PS,25,17.793243,77.432411,KA-25-0960
961,Solapur City PS,25,17.871364,77.58303,KA-25-0961
962,Bettiah Economic Offences PS,25,17.7918,77.607461,KA-25-0962
963,Bidar City PS,25,17.804818,77.57416,KA-25-0963
964,Karnal Cyber PS,25,17.894614,77.566542,KA-25-0964
965,Bidar Central PS,25,18.007789,77.434861,KA-25-0965
966,Siliguri Economic Offences PS,25,17.900262,77.630713,KA-25-0966
967,Kota Central PS,25,18.00327,77.574654,KA-25-0967
968,Bidar Market PS,25,17.803053,77.597923,KA-25-0968
969,Bidar Railway PS,25,17.888108,77.557225,KA-25-0969
970,Bardhaman Market PS,26,15.331449,76.183397,KA-26-0970
971,Malegaon Market PS,26,15.208645,76.205339,KA-26-0971
972,Aurangabad Railway PS,26,15.467529,76.144924,KA-26-0972
973,Koppal North PS,26,15.323385,76.013792,KA-26-0973
974,Kumbakonam Women PS,26,15.203708,76.2605,KA-26-0974
975,Phusro South PS,26,15.372995,76.169504,KA-26-0975
976,Buxar West PS,26,15.35573,76.206472,KA-26-0976
977,Koppal East PS,26,15.398514,76.074573,KA-26-0977
978,Satna Cyber PS,26,15.392421,76.044596,KA-26-0978
979,Gandhidham Railway PS,26,15.496337,76.01637,KA-26-0979
980,Nandyal West PS,26,15.35167,76.140787,KA-26-0980
981,Avadi North PS,26,15.22246,76.147494,KA-26-0981
982,Gudivada Traffic PS,26,15.283447,76.152079,KA-26-0982
983,Nagercoil South PS,26,15.320983,76.0705,KA-26-0983
984,Tirupati North PS,26,15.37191,76.026406,KA-26-0984
985,Bidhannagar North PS,26,15.235612,76.149212,KA-26-0985
986,Koppal West PS,26,15.321032,76.01075,KA-26-0986
987,Koppal South PS,26,15.227269,76.181261,KA-26-0987
988,Howrah East PS,26,15.467033,76.1687,KA-26-0988
989,Baranagar West PS,27,16.321507,75.655003,KA-27-0989
990,Mysore City PS,27,16.289695,75.645592,KA-27-0990
991,Surendranagar Dudhrej Market PS,27,16.17834,75.74315,KA-27-0991
992,Hospet Central PS,27,16.065631,75.743673,KA-27-0992
993,Pondicherry City PS,27,16.285365,75.83533,KA-27-0993
994,Orai Women PS,27,16.148567,75.577897,KA-27-0994
995,Ghaziabad Rural PS,27,16.282952,75.768753,KA-27-0995
996,Bagalkot Economic Offences PS,27,16.219656,75.602263,KA-27-0996
997,Kota Railway PS,27,16.173514,75.780426,KA-27-0997
998,Guwahati Central PS,27,16.263545,75.55995,KA-27-0998
999,Thane West PS,27,16.213043,75.777644,KA-27-0999
1000,Bahraich North PS,27,16.213195,75.697259,KA-27-1000
1001,Bagalkot North PS,27,16.257264,75.711968,KA-27-1001
1002,Loni Economic Offences PS,27,16.18128,75.6985,KA-27-1002
1003,Bharatpur Rural PS,27,16.088495,75.790573,KA-27-1003
1004,Ichalkaranji Town PS,27,16.216564,75.810809,KA-27-1004
1005,Alappuzha South PS,27,16.161999,75.728698,KA-27-1005
1006,Khora  Central PS,27,16.118479,75.835078,KA-27-1006
1007,Thanjavur Women PS,27,16.076412,75.669824,KA-27-1007
1008,Ozhukarai Central PS,27,16.190088,75.798922,KA-27-1008
1009,Proddatur South PS,27,16.249962,75.826654,KA-27-1009
1010,Bagalkot West PS,27,16.099314,75.760315,KA-27-1010
1011,Anantapuram West PS,27,16.238112,75.840401,KA-27-1011
1012,Madanapalle West PS,27,16.089744,75.708747,KA-27-1012
1013,Thoothukudi West PS,27,16.071022,75.651671,KA-27-1013
1014,Ballia North PS,27,16.319202,75.759037,KA-27-1014
1015,Etawah West PS,27,16.288817,75.631778,KA-27-1015
1016,Katni Railway PS,27,16.040231,75.577941,KA-27-1016
1017,Bagalkot Economic Offences PS,27,16.237476,75.605971,KA-27-1017
1018,Hindupur Market PS,27,16.33146,75.751017,KA-27-1018
1019,Tirupati Rural PS,27,16.243578,75.634542,KA-27-1019
1020,Ozhukarai Market PS,27,16.144005,75.681778,KA-27-1020
1021,Hajipur East PS,27,16.258248,75.805452,KA-27-1021
1022,Bhusawal Central PS,27,16.153066,75.699277,KA-27-1022
1023,Surat Market PS,27,16.122692,75.745348,KA-27-1023
1024,Tirupati Economic Offences PS,27,16.323411,75.838747,KA-27-1024
1025,Kakinada Cyber PS,27,16.052541,75.769101,KA-27-1025
1026,Shivpuri Traffic PS,27,16.270677,75.807035,KA-27-1026
1027,Bagalkot Railway PS,27,16.226537,75.758864,KA-27-1027
1028,Kamarhati Cyber PS,27,16.200385,75.727016,KA-27-1028
1029,Bhatpara Market PS,27,16.094449,75.680644,KA-27-1029
1030,Bagalkot West PS,27,16.325143,75.766524,KA-27-1030
1031,Sagar Town PS,27,16.164952,75.71298,KA-27-1031
1032,Bagalkot Rural PS,27,16.290204,75.547694,KA-27-1032
1033,Guna North PS,27,16.082842,75.592111,KA-27-1033
1034,Naihati Cyber PS,27,16.268498,75.73361,KA-27-1034
1035,Kavali Railway PS,27,16.183565,75.717803,KA-27-1035
1036,Bagalkot Cyber PS,27,16.248704,75.703619,KA-27-1036
1037,Jamnagar Rural PS,27,16.272277,75.593811,KA-27-1037
1038,Bokaro South PS,27,16.063984,75.612359,KA-27-1038
1039,Bahraich Traffic PS,27,16.13572,75.634072,KA-27-1039
1040,Bulandshahr Market PS,27,16.178857,75.7144,KA-27-1040
1041,Patiala Market PS,27,16.039041,75.746682,KA-27-1041
1042,Bagalkot North PS,27,16.229079,75.821582,KA-27-1042
1043,Phagwara Traffic PS,28,14.848365,74.633181,KA-28-1043
1044,Sultan Pur Majra Market PS,28,14.759363,74.698971,KA-28-1044
1045,Uttara Women PS,28,14.79866,74.768048,KA-28-1045
1046,Deoghar South PS,28,14.777267,74.550055,KA-28-1046
1047,Uttara West PS,28,14.797768,74.821364,KA-28-1047
1048,Tirupati Rural PS,28,14.875596,74.696862,KA-28-1048
1049,Uttara West PS,28,14.844701,74.768975,KA-28-1049
1050,Jammu Railway PS,28,14.8943,74.598574,KA-28-1050
1051,Aurangabad Railway PS,28,14.936467,74.769462,KA-28-1051
1052,Surendranagar Dudhrej West PS,28,14.665236,74.742713,KA-28-1052
1053,Eluru City PS,28,14.743115,74.563156,KA-28-1053
1054,Uttara City PS,28,14.719172,74.558033,KA-28-1054
1055,Uttara Railway PS,28,14.721194,74.65331,KA-28-1055
1056,Nanded West PS,28,14.738521,74.653751,KA-28-1056
1057,Mahbubnagar Town PS,28,14.836027,74.722405,KA-28-1057
1058,Chandrapur Market PS,28,14.657255,74.791375,KA-28-1058
1059,Ongole Cyber PS,28,14.675441,74.772968,KA-28-1059
1060,Begusarai Women PS,28,14.728055,74.814907,KA-28-1060
1061,Hazaribagh Economic Offences PS,28,14.841817,74.679096,KA-28-1061
1062,Uttara South PS,28,14.867626,74.775931,KA-28-1062
1063,Anantapuram Railway PS,28,14.93164,74.580123,KA-28-1063
1064,Nanded West PS,28,14.93321,74.797042,KA-28-1064
1065,Hospet West PS,28,14.92844,74.702957,KA-28-1065
1066,Uttara South PS,28,14.656132,74.708716,KA-28-1066
1067,Junagadh Economic Offences PS,28,14.927694,74.628307,KA-28-1067
1068,Korba Central PS,28,14.861381,74.600421,KA-28-1068
1069,Karnal West PS,28,14.686337,74.592098,KA-28-1069
1070,Vijayanagaram East PS,28,14.701898,74.591307,KA-28-1070
1071,Tenali Market PS,28,14.659916,74.762213,KA-28-1071
1072,Noida South PS,29,14.479299,75.858996,KA-29-1072
1073,Davanagere Town PS,29,14.373625,75.945979,KA-29-1073
1074,Jodhpur Cyber PS,29,14.515789,75.84216,KA-29-1074
1075,Rajahmundry Women PS,29,14.584436,75.867136,KA-29-1075
1076,Imphal North PS,29,14.512227,75.979837,KA-29-1076
1077,Thanjavur Rural PS,29,14.423748,75.8667,KA-29-1077
1078,Davanagere Economic Offences PS,29,14.408364,76.007498,KA-29-1078
1079,Durgapur Central PS,29,14.445237,76.023833,KA-29-1079
1080,Baranagar Rural PS,29,14.413869,75.915786,KA-29-1080
1081,Kolhapur North PS,29,14.406042,75.937302,KA-29-1081
1082,Sultan Pur Majra Rural PS,29,14.338992,75.855985,KA-29-1082
1083,Davanagere Railway PS,29,14.475985,75.85077,KA-29-1083
1084,Davanagere West PS,29,14.33702,75.777389,KA-29-1084
1085,Vijayawada South PS,29,14.558193,75.94547,KA-29-1085
1086,Bardhaman Market PS,29,14.586291,75.937278,KA-29-1086
1087,Jalgaon South PS,29,14.476303,75.967972,KA-29-1087
1088,Bhubaneswar Rural PS,29,14.381392,76.003443,KA-29-1088
1089,Patiala Central PS,29,14.354564,75.922137,KA-29-1089
1090,Bhilai Town PS,29,14.46505,75.970604,KA-29-1090
1091,Mathura Railway PS,29,14.608956,75.977048,KA-29-1091
1092,Berhampore Market PS,29,14.448266,75.825544,KA-29-1092
1093,Bhubaneswar East PS,29,14.604721,75.992576,KA-29-1093
1094,Kavali North PS,29,14.326526,76.000242,KA-29-1094
1095,Davanagere Traffic PS,29,14.425231,75.784643,KA-29-1095
1096,Kottayam Traffic PS,29,14.551838,75.888228,KA-29-1096
1097,Asansol North PS,29,14.326371,75.966357,KA-29-1097
1098,Haldia Town PS,29,14.470812,76.020694,KA-29-1098
1099,Srikakulam Railway PS,29,14.487989,75.942848,KA-29-1099
1100,New Delhi Economic Offences PS,29,14.423989,75.967801,KA-29-1100
1101,Davanagere Railway PS,29,14.389876,76.063602,KA-29-1101
1102,Gaya Traffic PS,29,14.420269,76.032116,KA-29-1102
1103,Loni North PS,29,14.580552,75.773779,KA-29-1103
1104,Jabalpur Rural PS,29,14.383397,75.926162,KA-29-1104
1105,Davanagere Women PS,29,14.370472,75.880467,KA-29-1105
1106,Pali Central PS,29,14.512733,75.896184,KA-29-1106
1107,Varanasi Cyber PS,29,14.458855,75.915444,KA-29-1107
1108,Dindigul Traffic PS,29,14.508578,75.89507,KA-29-1108
1109,Davanagere Traffic PS,29,14.486446,75.820139,KA-29-1109
1110,Pune West PS,30,15.452239,76.35406,KA-30-1110
1111,Vijayanagara Rural PS,30,15.239011,76.597472,KA-30-1111
1112,Jabalpur East PS,30,15.376287,76.573553,KA-30-1112
1113,New Delhi Central PS,30,15.270036,76.335725,KA-30-1113
1114,Amaravati North PS,30,15.326424,76.454501,KA-30-1114
1115,Guntur Traffic PS,30,15.365252,76.548385,KA-30-1115
1116,Nagercoil Railway PS,30,15.371964,76.463241,KA-30-1116
1117,Akola Rural PS,30,15.287801,76.446041,KA-30-1117
1118,Vijayanagara East PS,30,15.298463,76.349664,KA-30-1118
1119,Vijayanagara City PS,30,15.442878,76.461308,KA-30-1119
1120,Nangloi Jat Economic Offences PS,30,15.366653,76.363227,KA-30-1120
1121,Bhavnagar East PS,30,15.448326,76.469429,KA-30-1121
1122,Vijayanagara Market PS,30,15.329672,76.349099,KA-30-1122
1123,Berhampore East PS,30,15.18536,76.59132,KA-30-1123
1124,Durg West PS,30,15.341613,76.421113,KA-30-1124
1125,Varanasi City PS,30,15.313687,76.591526,KA-30-1125
1126,Kalyan-Dombivli North PS,30,15.299371,76.486714,KA-30-1126
1127,Tirupati Central PS,30,15.436157,76.482836,KA-30-1127
1128,Vijayanagara Economic Offences PS,30,15.328142,76.379754,KA-30-1128
1129,Vijayanagara Railway PS,30,15.364488,76.473119,KA-30-1129
1130,Vijayanagara Women PS,30,15.397745,76.546827,KA-30-1130
1131,Tinsukia East PS,30,15.340929,76.422509,KA-30-1131
1132,Nizamabad Traffic PS,30,15.279771,76.418681,KA-30-1132
1133,Jhansi Rural PS,31,11.951711,76.872091,KA-31-1133
1134,Raurkela Industrial Township South PS,31,11.885793,76.876368,KA-31-1134
1135,Bathinda West PS,31,11.837208,76.959331,KA-31-1135
1136,Amravati South PS,31,11.887164,76.960173,KA-31-1136
1137,Junagadh Women PS,31,11.949395,77.025958,KA-31-1137
1138,Gandhidham Economic Offences PS,31,12.0326,76.991485,KA-31-1138
1139,Chamarajanagar Central PS,31,12.011033,77.078474,KA-31-1139
1140,Chamarajanagar Town PS,31,11.896268,76.895231,KA-31-1140
1141,Sonipat South PS,31,11.981469,76.809316,KA-31-1141
1142,Mehsana Economic Offences PS,31,11.777687,76.821027,KA-31-1142
1143,Arrah Rural PS,31,11.956174,76.820142,KA-31-1143
1144,Chamarajanagar Women PS,31,11.800112,76.805027,KA-31-1144
1145,Gwalior Economic Offences PS,31,11.896293,76.990553,KA-31-1145
1146,Vijayawada Women PS,31,11.955342,77.077415,KA-31-1146
1147,Chamarajanagar Railway PS,31,11.924411,76.796913,KA-31-1147
1148,Madanapalle Railway PS,31,12.017273,76.879502,KA-31-1148
1149,Bongaigaon City PS,31,11.929264,77.003235,KA-31-1149
1150,Chamarajanagar East PS,31,11.786918,76.865477,KA-31-1150
