link_id,fir_id,criminal_id,role
2636,3567,451,accused
2637,5101,527,accused
2638,5101,801,accused
2639,5101,23,accused
2640,3677,232,accused
2641,3677,29,accused
2642,3677,876,accused
2643,116,480,accused
2644,2201,303,accused
2645,2201,430,accused
2646,2201,1132,accused
2647,4862,375,accused
2648,4862,491,accused
2649,4862,766,accused
2650,3536,668,accused
2651,179,279,accused
2652,179,953,accused
2653,179,77,accused
2654,364,650,accused
2655,364,58,accused
2656,2758,392,accused
2657,2758,976,accused
2658,2758,379,accused
2659,4709,839,accused
2660,4709,823,accused
2661,1938,904,accused
2662,1938,1017,accused
2663,531,953,accused
2664,531,1120,accused
2665,4522,389,accused
2666,4522,21,accused
2667,4522,1050,accused
2668,5431,1030,accused
2669,5431,432,accused
2670,5431,1017,accused
2671,2243,20,accused
2672,5428,436,accused
2673,5428,267,accused
2674,554,1041,accused
2675,554,1154,accused
2676,554,1108,accused
2677,3185,636,accused
2678,3185,1027,accused
2679,4260,497,accused
2680,4260,821,accused
2681,4260,954,accused
2682,2982,26,accused
2683,2982,415,accused
2684,2982,510,accused
2685,4314,734,accused
2686,4314,17,accused
2687,4314,5,accused
2688,1530,612,accused
2689,3594,1148,accused
2690,3594,917,accused
2691,3594,893,accused
2692,1247,1148,accused
2693,3413,13,accused
2694,4332,1092,accused
2695,5173,390,accused
2696,2658,658,accused
2697,2658,1137,accused
2698,2756,677,accused
2699,2756,673,accused
2700,4612,26,accused
2701,4612,824,accused
2702,4830,925,accused
2703,4830,799,accused
2704,4830,58,accused
2705,2496,406,accused
2706,880,979,accused
2707,5326,241,accused
2708,5326,788,accused
2709,5326,728,accused
2710,2825,474,accused
2711,2825,750,accused
2712,2825,307,accused
2713,357,834,accused
2714,357,390,accused
2715,313,534,accused
2716,313,377,accused
2717,313,672,accused
2718,3555,44,accused
2719,3555,529,accused
2720,3555,15,accused
2721,3145,496,accused
2722,206,1148,accused
2723,206,1177,accused
2724,206,1044,accused
2725,4449,1043,accused
2726,3405,382,accused
2727,3405,573,accused
2728,3405,630,accused
2729,4985,637,accused
2730,4985,480,accused
2731,2177,646,accused
2732,2177,727,accused
2733,109,1110,accused
2734,109,917,accused
2735,109,806,accused
2736,722,1197,accused
2737,722,455,accused
2738,722,1027,accused
2739,5009,534,accused
2740,641,782,accused
2741,641,1132,accused
2742,3409,491,accused
2743,3409,20,accused
2744,5380,459,accused
2745,5178,157,accused
2746,5178,415,accused
2747,2011,722,accused
2748,1620,201,accused
2749,1620,179,accused
2750,5390,1044,accused
2751,5288,1153,accused
2752,4306,695,accused
2753,2388,1070,accused
2754,2388,1143,accused
2755,2388,747,accused
2756,2645,428,accused
2757,2645,451,accused
2758,1414,345,accused
2759,1414,817,accused
2760,1414,16,accused
2761,5376,92,accused
2762,5376,278,accused
2763,5376,806,accused
2764,2202,768,accused
2765,1799,545,accused
2766,1799,487,accused
2767,1799,649,accused
2768,5093,739,accused
2769,1458,835,accused
2770,1458,250,accused
2771,1458,953,accused
2772,3165,966,accused
2773,2112,996,accused
2774,2273,1032,accused
2775,2273,417,accused
2776,2273,972,accused
2777,2187,99,accused
2778,3068,376,accused
2779,781,412,accused
2780,781,959,accused
2781,3320,191,accused
2782,3320,252,accused
2783,2474,1119,accused
2784,2474,1013,accused
2785,2474,1094,accused
2786,5036,732,accused
2787,5036,308,accused
2788,5036,1177,accused
2789,3407,582,accused
2790,786,518,accused
2791,786,1050,accused
2792,2690,659,accused
2793,1296,313,accused
2794,1296,664,accused
2795,1296,950,accused
2796,3360,434,accused
2797,929,64,accused
2798,2686,504,accused
2799,896,87,accused
2800,896,749,accused
2801,896,477,accused
2802,4724,518,accused
2803,5091,197,accused
2804,3821,943,accused
2805,3821,1113,accused
2806,2472,125,accused
2807,2472,853,accused
2808,2472,65,accused
2809,150,469,accused
2810,150,406,accused
2811,150,1023,accused
2812,3988,780,accused
2813,4737,655,accused
2814,4737,146,accused
2815,783,1016,accused
2816,3596,179,accused
2817,3596,291,accused
2818,3596,217,accused
2819,240,216,accused
2820,240,1155,accused
2821,3471,342,accused
2822,3471,46,accused
2823,3471,802,accused
2824,135,649,accused
2825,813,36,accused
2826,1141,1045,accused
2827,1141,906,accused
2828,2818,613,accused
2829,2818,955,accused
2830,2818,65,accused
2831,3602,820,accused
2832,509,532,accused
2833,1610,1011,accused
2834,126,953,accused
2835,126,578,accused
2836,637,77,accused
2837,637,365,accused
2838,637,408,accused
2839,4261,453,accused
2840,4261,838,accused
2841,4261,36,accused
2842,2526,575,accused
2843,2526,993,accused
2844,2526,37,accused
2845,2175,39,accused
2846,2175,860,accused
2847,2957,258,accused
2848,2957,859,accused
2849,679,658,accused
2850,679,263,accused
2851,679,968,accused
2852,3895,1142,accused
2853,4619,196,accused
2854,1088,667,accused
2855,3740,326,accused
2856,3740,286,accused
2857,3740,176,accused
2858,2253,1098,accused
2859,2253,920,accused
2860,2253,18,accused
2861,2395,320,accused
2862,3655,522,accused
2863,3655,551,accused
2864,3655,705,accused
2865,2868,843,accused
2866,4752,30,accused
2867,275,1109,accused
2868,1279,973,accused
2869,1279,1067,accused
2870,1279,662,accused
2871,1950,532,accused
2872,211,933,accused
2873,5138,1154,accused
2874,5138,500,accused
2875,5138,238,accused
2876,1679,787,accused
2877,1679,242,accused
2878,1679,684,accused
2879,2000,1106,accused
2880,2000,49,accused
2881,1432,418,accused
2882,1432,995,accused
2883,2494,1014,accused
2884,2494,685,accused
2885,1608,809,accused
2886,1608,122,accused
2887,1608,920,accused
2888,3342,390,accused
2889,1349,450,accused
2890,4101,298,accused
2891,5237,292,accused
2892,5237,28,accused
2893,5237,658,accused
2894,3205,1045,accused
2895,4466,332,accused
2896,4466,1139,accused
2897,4488,1174,accused
2898,3176,916,accused
2899,3176,653,accused
2900,2761,458,accused
2901,2698,176,accused
2902,78,319,accused
2903,748,296,accused
2904,4563,727,accused
2905,464,762,accused
2906,2783,534,accused
2907,2783,414,accused
2908,2332,804,accused
2909,2332,354,accused
2910,2332,609,accused
2911,4500,835,accused
2912,1847,1021,accused
2913,1847,1007,accused
2914,5028,448,accused
2915,1826,358,accused
2916,1826,148,accused
2917,3762,280,accused
2918,3762,994,accused
2919,3162,226,accused
2920,3162,818,accused
2921,3092,1197,accused
2922,3092,731,accused
2923,3092,994,accused
2924,2843,624,accused
2925,2843,235,accused
2926,1727,32,accused
2927,1727,514,accused
2928,1727,661,accused
2929,1243,101,accused
2930,1243,891,accused
2931,3262,1018,accused
2932,3262,1078,accused
2933,4264,301,accused
2934,4264,616,accused
2935,4264,115,accused
2936,4769,1072,accused
2937,4769,793,accused
2938,4769,876,accused
2939,29,479,accused
2940,29,45,accused
2941,2669,910,accused
2942,2669,118,accused
2943,2669,28,accused
2944,1271,1136,accused
2945,1271,26,accused
2946,4159,1128,accused
2947,2281,67,accused
2948,1678,263,accused
2949,2715,946,accused
2950,2715,650,accused
2951,118,296,accused
2952,337,323,accused
2953,1653,574,accused
2954,1653,617,accused
2955,1653,728,accused
2956,4806,662,accused
2957,4595,1049,accused
2958,4595,1183,accused
2959,285,761,accused
2960,4278,1097,accused
2961,4278,1198,accused
2962,4278,955,accused
2963,1272,241,accused
2964,1272,630,accused
2965,4144,1025,accused
2966,4710,606,accused
2967,551,331,accused
2968,1361,961,accused
2969,1689,847,accused
2970,1689,25,accused
2971,1689,23,accused
2972,4357,383,accused
2973,5429,269,accused
2974,5415,179,accused
2975,5415,58,accused
2976,5415,468,accused
2977,577,206,accused
2978,3466,1173,accused
2979,3466,672,accused
2980,1523,394,accused
2981,4560,145,accused
2982,1729,841,accused
2983,1729,883,accused
2984,1729,24,accused
2985,3245,733,accused
2986,3245,48,accused
2987,3245,985,accused
2988,3283,427,accused
2989,3283,448,accused
2990,3542,507,accused
2991,5285,781,accused
2992,5285,73,accused
2993,5285,729,accused
2994,2056,108,accused
2995,2056,923,accused
2996,2056,413,accused
2997,2970,998,accused
2998,2580,845,accused
2999,2580,359,accused
3000,2580,488,accused
3001,121,736,accused
3002,121,1090,accused
3003,121,272,accused
3004,717,54,accused
3005,717,198,accused
3006,1565,159,accused
3007,1565,1032,accused
3008,1565,116,accused
3009,3716,995,accused
3010,448,1190,accused
3011,3223,433,accused
3012,3223,579,accused
3013,3295,604,accused
3014,3340,149,accused
3015,3340,682,accused
3016,4604,1066,accused
3017,4604,461,accused
3018,4604,321,accused
3019,4799,1185,accused
3020,734,1122,accused
3021,4048,15,accused
3022,4434,1155,accused
3023,4434,174,accused
3024,4434,960,accused
3025,3331,165,accused
3026,3331,1179,accused
3027,2154,999,accused
3028,2154,949,accused
3029,2154,237,accused
3030,3774,829,accused
3031,3774,1017,accused
3032,3940,1149,accused
3033,3940,897,accused
3034,3940,813,accused
3035,2716,36,accused
3036,2716,315,accused
3037,1198,580,accused
3038,1198,529,accused
3039,2045,274,accused
3040,2045,260,accused
3041,1176,986,accused
3042,1176,688,accused
3043,4653,601,accused
3044,4653,1092,accused
3045,4653,153,accused
3046,2401,379,accused
3047,1994,29,accused
3048,2136,750,accused
3049,1409,563,accused
3050,1409,649,accused
3051,3630,666,accused
3052,3630,341,accused
3053,4917,916,accused
3054,4917,222,accused
3055,863,624,accused
3056,863,1170,accused
3057,863,172,accused
3058,1730,158,accused
3059,3935,762,accused
3060,3935,294,accused
3061,2161,538,accused
3062,2161,729,accused
3063,302,574,accused
3064,302,433,accused
3065,2487,1178,accused
3066,1123,362,accused
3067,5389,314,accused
3068,5389,523,accused
3069,3177,1193,accused
3070,3177,270,accused
3071,2211,400,accused
3072,2211,921,accused
3073,90,69,accused
3074,2628,143,accused
3075,2628,448,accused
3076,2628,171,accused
3077,1127,299,accused
3078,1127,320,accused
3079,1127,902,accused
3080,1092,888,accused
3081,1092,203,accused
3082,1092,720,accused
3083,3006,310,accused
3084,3006,711,accused
3085,3006,173,accused
3086,1541,1109,accused
3087,951,372,accused
3088,951,323,accused
3089,3720,733,accused
3090,1379,180,accused
3091,1379,445,accused
3092,1379,351,accused
3093,2809,1006,accused
3094,2809,54,accused
3095,2809,410,accused
3096,2254,59,accused
3097,2254,907,accused
3098,3937,1097,accused
3099,160,1096,accused
3100,3354,824,accused
3101,3354,298,accused
3102,175,547,accused
3103,175,1067,accused
3104,175,218,accused
3105,3053,238,accused
3106,3053,981,accused
3107,3053,1134,accused
3108,2613,842,accused
3109,2613,821,accused
3110,2659,1042,accused
3111,2659,519,accused
3112,550,800,accused
3113,550,1127,accused
3114,550,650,accused
3115,5334,825,accused
3116,3226,722,accused
3117,1844,817,accused
3118,1844,305,accused
3119,1844,923,accused
3120,3911,330,accused
3121,3911,103,accused
3122,3911,109,accused
3123,3330,245,accused
3124,5013,573,accused
3125,5013,877,accused
3126,5414,45,accused
3127,384,615,accused
3128,1830,1017,accused
3129,4281,962,accused
3130,4281,472,accused
3131,4281,975,accused
3132,5204,766,accused
3133,5204,278,accused
3134,5149,949,accused
3135,433,532,accused
3136,433,860,accused
3137,433,1161,accused
3138,549,116,accused
3139,549,164,accused
3140,549,853,accused
3141,4000,256,accused
3142,4000,867,accused
3143,4000,266,accused
3144,740,134,accused
3145,740,107,accused
3146,740,925,accused
3147,2499,801,accused
3148,2499,479,accused
3149,4923,525,accused
3150,4923,136,accused
3151,4451,105,accused
3152,4451,830,accused
3153,4451,546,accused
3154,5182,1126,accused
3155,5182,1073,accused
3156,5182,1108,accused
3157,2057,640,accused
3158,2057,545,accused
3159,2057,279,accused
3160,3835,559,accused
3161,3835,1039,accused
3162,2988,726,accused
3163,2988,455,accused
3164,2988,1029,accused
3165,2062,600,accused
3166,2062,648,accused
3167,1194,676,accused
3168,277,852,accused
3169,4439,911,accused
3170,4439,487,accused
3171,803,353,accused
3172,5050,189,accused
3173,5050,955,accused
3174,1601,374,accused
3175,1601,182,accused
3176,1601,162,accused
3177,2594,1104,accused
3178,2592,1060,accused
3179,2955,797,accused
3180,2955,1154,accused
3181,4770,1080,accused
3182,4770,699,accused
3183,690,1007,accused
3184,690,993,accused
3185,5074,263,accused
3186,2582,1034,accused
3187,2582,1136,accused
3188,2582,376,accused
3189,5402,484,accused
3190,5402,620,accused
3191,5295,375,accused
3192,2853,379,accused
3193,862,972,accused
3194,862,24,accused
3195,862,34,accused
3196,372,549,accused
3197,372,1153,accused
3198,3170,361,accused
3199,3170,671,accused
3200,908,826,accused
3201,908,241,accused
3202,908,1038,accused
3203,4098,973,accused
3204,1235,907,accused
3205,1235,164,accused
3206,2397,530,accused
3207,2397,318,accused
3208,2397,846,accused
3209,1046,639,accused
3210,4866,107,accused
3211,4866,30,accused
3212,113,258,accused
3213,113,968,accused
3214,113,767,accused
3215,1910,494,accused
3216,1910,377,accused
3217,2098,554,accused
3218,5361,458,accused
3219,2948,708,accused
3220,2948,319,accused
3221,2093,962,accused
3222,2093,581,accused
3223,2093,1106,accused
3224,656,398,accused
3225,2556,735,accused
3226,5110,1058,accused
3227,3868,766,accused
3228,3868,888,accused
3229,3868,483,accused
3230,3665,1057,accused
3231,3665,631,accused
3232,3665,802,accused
3233,3808,1195,accused
3234,525,1070,accused
3235,445,663,accused
3236,2415,441,accused
3237,2415,307,accused
3238,5464,995,accused
3239,5464,208,accused
3240,5464,325,accused
3241,968,239,accused
3242,968,14,accused
3243,968,595,accused
3244,5032,281,accused
3245,4349,533,accused
3246,4349,806,accused
3247,5363,1191,accused
3248,5363,429,accused
3249,3934,694,accused
3250,4692,821,accused
3251,4692,907,accused
3252,3786,1040,accused
3253,3786,556,accused
3254,3786,554,accused
3255,2521,554,accused
3256,4346,303,accused
3257,4346,961,accused
3258,4346,928,accused
3259,499,285,accused
3260,269,151,accused
3261,269,609,accused
3262,1275,584,accused
3263,3830,108,accused
3264,3830,1081,accused
3265,759,206,accused
3266,759,972,accused
3267,5142,1043,accused
3268,921,704,accused
3269,921,305,accused
3270,921,555,accused
3271,325,235,accused
3272,325,800,accused
3273,5351,71,accused
3274,5351,192,accused
3275,5007,104,accused
3276,4484,668,accused
3277,4484,517,accused
3278,4484,1151,accused
3279,1274,172,accused
3280,1274,168,accused
3281,1274,281,accused
3282,5482,747,accused
3283,3350,866,accused
3284,3350,504,accused
3285,3350,386,accused
3286,3653,969,accused
3287,4019,517,accused
3288,4019,303,accused
3289,4019,897,accused
3290,2833,93,accused
3291,2833,208,accused
3292,1852,769,accused
3293,1852,107,accused
3294,2581,469,accused
3295,2581,403,accused
3296,2581,958,accused
3297,2987,484,accused
3298,3569,1071,accused
3299,3569,833,accused
3300,3378,129,accused
3301,3378,532,accused
3302,3378,444,accused
3303,35,377,accused
3304,35,1165,accused
3305,1056,1172,accused
3306,1056,114,accused
3307,3853,698,accused
3308,3853,369,accused
3309,3891,1194,accused
3310,4913,255,accused
3311,4326,1100,accused
3312,2814,859,accused
3313,2814,298,accused
3314,4852,507,accused
3315,3147,149,accused
3316,3147,733,accused
3317,3147,684,accused
3318,2185,849,accused
3319,2185,935,accused
3320,2714,122,accused
3321,2714,966,accused
3322,2090,783,accused
3323,2090,553,accused
3324,2692,312,accused
3325,2692,642,accused
3326,4740,473,accused
3327,4740,506,accused
3328,321,1032,accused
3329,321,781,accused
3330,3238,833,accused
3331,3238,1120,accused
3332,3238,124,accused
3333,3531,1028,accused
3334,5281,865,accused
3335,5281,563,accused
3336,5281,799,accused
3337,3822,1020,accused
3338,3822,766,accused
3339,713,693,accused
3340,713,1159,accused
3341,713,858,accused
3342,71,970,accused
3343,1552,646,accused
3344,1552,1163,accused
3345,2708,251,accused
3346,2708,314,accused
3347,5208,589,accused
3348,5208,488,accused
3349,5208,964,accused
3350,1287,698,accused
3351,3382,854,accused
3352,5432,730,accused
3353,5432,468,accused
3354,5432,133,accused
3355,2387,213,accused
3356,2387,387,accused
3357,1402,1129,accused
3358,1402,473,accused
3359,1402,482,accused
3360,3572,813,accused
3361,4684,446,accused
3362,1270,1073,accused
3363,1270,214,accused
3364,1270,247,accused
3365,1002,305,accused
3366,1002,693,accused
3367,5119,666,accused
3368,4729,243,accused
3369,4729,716,accused
3370,4813,887,accused
3371,3706,274,accused
3372,3706,136,accused
3373,3706,439,accused
3374,2107,884,accused
3375,2107,514,accused
3376,2107,733,accused
3377,1135,72,accused
3378,1135,802,accused
3379,4344,512,accused
3380,3448,809,accused
3381,3448,109,accused
3382,3448,113,accused
3383,5024,1173,accused
3384,5024,529,accused
3385,5024,1182,accused
3386,314,14,accused
3387,3807,849,accused
3388,3807,316,accused
3389,533,1047,accused
3390,3416,241,accused
3391,2447,189,accused
3392,2723,696,accused
3393,2723,924,accused
3394,2723,858,accused
3395,3107,231,accused
3396,3107,25,accused
3397,3107,499,accused
3398,4598,91,accused
3399,857,849,accused
3400,857,648,accused
3401,2195,170,accused
3402,2195,654,accused
3403,2195,660,accused
3404,5416,133,accused
3405,5416,293,accused
3406,5416,533,accused
3407,4092,513,accused
3408,4092,20,accused
3409,4092,9,accused
3410,4160,616,accused
3411,4160,500,accused
3412,4160,919,accused
3413,3772,687,accused
3414,3772,30,accused
3415,3772,562,accused
3416,2091,957,accused
3417,2091,460,accused
3418,2091,859,accused
3419,4891,845,accused
3420,4624,476,accused
3421,4624,542,accused
3422,4624,82,accused
3423,315,163,accused
3424,315,414,accused
3425,14,322,accused
3426,5197,766,accused
3427,1199,1158,accused
3428,2343,465,accused
3429,3679,838,accused
3430,4759,573,accused
3431,4759,436,accused
3432,1077,1128,accused
3433,1077,135,accused
3434,1077,959,accused
3435,4478,192,accused
3436,4478,589,accused
3437,1848,505,accused
3438,1848,450,accused
3439,1699,319,accused
3440,1699,202,accused
3441,4169,289,accused
3442,4169,445,accused
3443,1152,345,accused
3444,1152,617,accused
3445,1152,1016,accused
3446,732,1080,accused
3447,732,984,accused
3448,1810,859,accused
3449,1810,549,accused
3450,1810,910,accused
3451,889,147,accused
3452,889,471,accused
3453,19,510,accused
3454,19,241,accused
3455,4575,1191,accused
3456,4575,926,accused
3457,4575,937,accused
3458,4938,34,accused
3459,4938,1145,accused
3460,4938,1013,accused
3461,2396,594,accused
3462,2396,206,accused
3463,2396,938,accused
3464,3816,966,accused
3465,3816,459,accused
3466,3816,442,accused
3467,214,1170,accused
3468,214,617,accused
3469,3781,675,accused
3470,3781,1008,accused
3471,3781,380,accused
3472,3085,1148,accused
3473,416,127,accused
3474,416,620,accused
3475,2184,198,accused
3476,2184,243,accused
3477,2184,532,accused
3478,2300,183,accused
3479,2300,497,accused
3480,4104,466,accused
3481,4104,500,accused
3482,4104,151,accused
3483,1991,408,accused
3484,250,592,accused
3485,250,1178,accused
3486,250,278,accused
3487,4699,276,accused
3488,4272,404,accused
3489,4272,999,accused
3490,4272,229,accused
3491,1714,204,accused
3492,2610,1139,accused
3493,2610,681,accused
3494,3422,216,accused
3495,3422,14,accused
3496,3422,512,accused
3497,2452,545,accused
3498,2452,296,accused
3499,2452,166,accused
3500,3055,53,accused
3501,2567,959,accused
3502,3881,237,accused
3503,3881,227,accused
3504,3881,1082,accused
3505,4663,957,accused
3506,4663,531,accused
3507,4663,166,accused
3508,4086,1032,accused
3509,4828,201,accused
3510,4828,470,accused
3511,4828,877,accused
3512,2338,418,accused
3513,3752,770,accused
3514,3334,520,accused
3515,1113,720,accused
3516,1113,518,accused
3517,4301,854,accused
3518,327,162,accused
3519,327,697,accused
3520,5479,754,accused
3521,1546,677,accused
3522,1546,791,accused
3523,4659,152,accused
3524,4659,469,accused
3525,4659,518,accused
3526,3452,137,accused
3527,2089,193,accused
3528,84,275,accused
3529,84,1060,accused
3530,360,321,accused
3531,360,426,accused
3532,360,752,accused
3533,3180,823,accused
3534,3180,497,accused
3535,3180,568,accused
3536,1702,343,accused
3537,1702,879,accused
3538,1702,341,accused
3539,2215,911,accused
3540,2215,214,accused
3541,2215,479,accused
3542,3257,727,accused
3543,3257,615,accused
3544,3257,824,accused
3545,142,906,accused
3546,142,408,accused
3547,142,12,accused
3548,3611,277,accused
3549,3611,517,accused
3550,3611,21,accused
3551,4153,1076,accused
3552,991,1007,accused
3553,704,728,accused
3554,2125,884,accused
3555,2125,552,accused
3556,2125,782,accused
3557,429,866,accused
3558,429,750,accused
3559,429,133,accused
3560,4670,860,accused
3561,4670,720,accused
3562,2353,232,accused
3563,4747,786,accused
3564,3617,892,accused
3565,3617,600,accused
3566,4986,940,accused
3567,4986,630,accused
3568,2564,263,accused
3569,4136,922,accused
3570,4136,1136,accused
3571,4136,664,accused
3572,2627,1197,accused
3573,5487,998,accused
3574,132,634,accused
3575,132,413,accused
3576,132,791,accused
3577,4327,757,accused
3578,4327,786,accused
3579,5344,92,accused
3580,5344,776,accused
3581,616,1126,accused
3582,616,109,accused
3583,304,555,accused
3584,304,39,accused
3585,304,802,accused
3586,2063,618,accused
3587,2063,638,accused
3588,4489,137,accused
3589,4489,679,accused
3590,2280,992,accused
3591,2280,418,accused
3592,2544,104,accused
3593,76,1077,accused
3594,5097,569,accused
3595,5097,1184,accused
3596,5097,260,accused
3597,1718,608,accused
3598,1718,680,accused
3599,1718,672,accused
3600,4342,352,accused
3601,1435,291,accused
3602,1435,1116,accused
3603,1435,42,accused
3604,5498,1189,accused
3605,3746,62,accused
3606,3746,108,accused
3607,3746,21,accused
3608,4661,733,accused
3609,4865,1182,accused
3610,4865,991,accused
3611,1744,460,accused
3612,1744,886,accused
3613,1482,772,accused
3614,1482,623,accused
3615,5436,995,accused
3616,5436,1110,accused
3617,5039,1193,accused
3618,5328,1072,accused
3619,5328,348,accused
3620,1146,1155,accused
3621,1146,997,accused
3622,1146,1195,accused
3623,3672,1190,accused
3624,3672,480,accused
3625,95,655,accused
3626,95,886,accused
3627,4154,971,accused
3628,4262,994,accused
3629,615,647,accused
3630,1784,825,accused
3631,2797,938,accused
3632,4733,141,accused
3633,4733,642,accused
3634,4733,937,accused
3635,4204,49,accused
3636,4204,74,accused
3637,339,629,accused
3638,1688,131,accused
3639,1688,368,accused
3640,282,1005,accused
3641,282,482,accused
3642,4001,1108,accused
3643,4001,550,accused
3644,5494,117,accused
3645,5494,301,accused
3646,5494,9,accused
3647,3281,1062,accused
3648,3281,1013,accused
3649,3281,106,accused
3650,1874,1184,accused
3651,1874,788,accused
3652,4040,884,accused
3653,4040,139,accused
3654,4040,77,accused
3655,1301,273,accused
3656,1301,765,accused
3657,1301,119,accused
3658,959,755,accused
3659,959,739,accused
3660,959,927,accused
3661,2766,298,accused
3662,2502,277,accused
3663,3504,185,accused
3664,3504,929,accused
3665,2320,806,accused
3666,2320,1088,accused
3667,1356,423,accused
3668,1356,343,accused
3669,1356,124,accused
3670,1062,164,accused
3671,1062,279,accused
3672,1062,559,accused
3673,4978,1132,accused
3674,861,78,accused
3675,2782,1059,accused
3676,2782,555,accused
3677,2782,680,accused
3678,4107,991,accused
3679,4107,295,accused
3680,2862,983,accused
3681,2862,404,accused
3682,2570,1153,accused
3683,4005,596,accused
3684,4005,1142,accused
3685,4005,597,accused
3686,4376,163,accused
3687,4376,551,accused
3688,1753,422,accused
3689,1753,100,accused
3690,385,498,accused
3691,385,907,accused
3692,385,82,accused
3693,3426,321,accused
3694,3972,397,accused
3695,3972,240,accused
3696,5006,979,accused
3697,5006,550,accused
3698,1668,1103,accused
3699,2419,260,accused
3700,2419,976,accused
3701,2419,826,accused
3702,2119,761,accused
3703,2119,171,accused
3704,2119,766,accused
3705,455,352,accused
3706,3620,698,accused
3707,3620,1148,accused
3708,1143,201,accused
3709,3183,974,accused
3710,2927,504,accused
3711,2927,1048,accused
3712,706,987,accused
3713,706,957,accused
3714,3661,617,accused
3715,3560,457,accused
3716,474,735,accused
3717,2077,676,accused
3718,1516,739,accused
3719,1516,402,accused
3720,1516,920,accused
3721,2362,1016,accused
3722,5046,33,accused
3723,5046,7,accused
3724,2321,602,accused
3725,2321,287,accused
3726,2321,5,accused
3727,990,292,accused
3728,990,743,accused
3729,990,1163,accused
3730,212,850,accused
3731,212,950,accused
3732,4419,178,accused
3733,3601,46,accused
3734,1209,175,accused
3735,2770,9,accused
3736,2770,459,accused
3737,2770,279,accused
3738,1125,327,accused
3739,2484,625,accused
3740,594,1012,accused
3741,5314,653,accused
3742,5314,426,accused
3743,5314,881,accused
3744,3858,818,accused
3745,3858,78,accused
3746,3858,282,accused
3747,5353,639,accused
3748,5353,205,accused
3749,1691,801,accused
3750,3266,339,accused
3751,3558,784,accused
3752,3558,383,accused
3753,4275,465,accused
3754,2560,294,accused
3755,2560,571,accused
3756,2560,1101,accused
3757,1918,876,accused
3758,1918,102,accused
3759,1643,779,accused
3760,1643,112,accused
3761,1643,940,accused
3762,2578,163,accused
3763,2578,9,accused
3764,2578,717,accused
3765,418,64,accused
3766,1670,123,accused
3767,1670,1088,accused
3768,1670,159,accused
3769,3368,759,accused
3770,3368,410,accused
3771,1684,1178,accused
3772,1684,1092,accused
3773,1684,742,accused
3774,3179,748,accused
3775,3179,412,accused
3776,3179,318,accused
3777,4291,350,accused
3778,5265,763,accused
3779,5265,487,accused
3780,5265,558,accused
3781,2194,679,accused
3782,1525,654,accused
3783,1898,1091,accused
3784,149,298,accused
3785,3056,838,accused
3786,3056,251,accused
3787,203,936,accused
3788,203,1192,accused
3789,203,434,accused
3790,3888,826,accused
3791,3888,820,accused
3792,3888,545,accused
3793,3404,1072,accused
3794,3404,888,accused
3795,3404,412,accused
3796,4819,1153,accused
3797,4819,1183,accused
3798,4819,844,accused
3799,3469,1137,accused
3800,3469,302,accused
3801,3469,274,accused
3802,2350,395,accused
3803,2350,111,accused
3804,2350,70,accused
3805,3629,825,accused
3806,3629,573,accused
3807,246,558,accused
3808,3455,922,accused
3809,3455,1135,accused
3810,3267,877,accused
3811,3267,629,accused
3812,3267,1110,accused
3813,1947,325,accused
3814,1947,769,accused
3815,5021,135,accused
3816,5021,992,accused
3817,1815,899,accused
3818,1815,322,accused
3819,1815,940,accused
3820,2260,310,accused
3821,2861,1141,accused
3822,2861,808,accused
3823,2861,877,accused
3824,1789,265,accused
3825,1646,152,accused
3826,1646,841,accused
3827,1646,729,accused
3828,1318,1136,accused
3829,1471,606,accused
3830,1471,21,accused
3831,2738,640,accused
3832,2738,199,accused
3833,2738,984,accused
3834,4258,998,accused
3835,4258,446,accused
3836,1939,860,accused
3837,1939,842,accused
3838,473,444,accused
3839,473,1065,accused
3840,2493,537,accused
3841,2493,954,accused
3842,4943,311,accused
3843,5484,868,accused
3844,1977,1011,accused
3845,1977,1088,accused
3846,677,550,accused
3847,677,511,accused
3848,5153,156,accused
3849,4578,439,accused
3850,782,147,accused
3851,782,479,accused
3852,1087,406,accused
3853,1087,250,accused
3854,284,27,accused
3855,284,711,accused
3856,284,83,accused
3857,2676,333,accused
3858,2676,301,accused
3859,2676,134,accused
3860,941,768,accused
3861,941,455,accused
3862,4498,563,accused
3863,3760,1067,accused
3864,3326,1020,accused
3865,3326,604,accused
3866,1285,498,accused
3867,1285,543,accused
3868,1285,164,accused
3869,295,147,accused
3870,295,581,accused
3871,5016,273,accused
3872,5016,1045,accused
3873,3983,53,accused
3874,3983,288,accused
3875,2034,630,accused
3876,2034,1153,accused
3877,2034,58,accused
3878,2779,42,accused
3879,3535,370,accused
3880,2700,842,accused
3881,2631,78,accused
3882,2631,796,accused
3883,2869,1049,accused
3884,2869,761,accused
3885,2678,285,accused
3886,2678,1192,accused
3887,2666,484,accused
3888,2666,231,accused
3889,2666,1059,accused
3890,3825,352,accused
3891,3825,147,accused
3892,3825,3,accused
3893,2657,1198,accused
3894,2657,60,accused
3895,2657,607,accused
3896,4889,648,accused
3897,4889,48,accused
3898,609,224,accused
3899,609,1122,accused
3900,4229,484,accused
3901,4229,959,accused
3902,4229,941,accused
3903,4635,720,accused
3904,4635,528,accused
3905,698,720,accused
3906,698,987,accused
3907,698,147,accused
3908,1412,545,accused
